id,date,name,type,elapsed_time_seconds,moving_time_seconds,distance_meters,total_elevation_gain_meters,summary_polyline
7818346288,2022-09-16 11:43:35,3 Park Loop,Run,4957,4788,13758.3 meter,194.9 meter,o||vF~scpMY}BOgCOsAgAmFQe@[eB_A}CUeBs@sD}@cDy@iEm@uBOUc@Mi@Fm@M}@Ng@Ig@WaAqAS[Mo@m@yAm@cAeAcC_@_Bg@oAU}@]g@Ow@i@mBaBgEWiAUk@KaARaATc@l@q@v@m@V[FUWe@cCwGAeCI{@MiDDiCCcCIy@q@{BKo@oAwCiAuBcAoAeCwDuBoB]s@qAwAiCgEQeAE}AH{A`@wB~@uCd@}@X[x@g@pA_@d@]fEiAl@g@`Ai@dCiAt@S~@u@hCwA\@d@h@RBfDk@fC_ArAo@~@Y^Ah@c@rBZhBFhD{@l@BbAc@PJl@t@Zv@j@v@t@bCVrATjBHlBTzAXpCCf@Yb@a@TsBr@eDnAg@?_AQGOAm@}@eF]}FSqBI[YqD?o@DUC]q@e@]_@c@cAi@cCWe@Ka@kA}A{AmCa@Y[Em@[}AwBkByAMREVSPm@z@W|ASVk@Pe@D[N{B]s@VOAm@Ug@q@iAy@}@iA]IO]?_@IUmAe@SScBv@i@b@sAp@wDjDyAr@Sf@Cx@`@lAPPHb@r@VJCa@g@Qa@MCi@PGjAHd@d@fAj@fCVpD@nAH`@Cz@Rh@ZMVe@f@]nAmA~AqBbCgE`@wA~@cCXcA@Ss@yBiAaAmA[k@FoBz@c@Hs@h@kBz@Wt@[vAE~@F`AL^\|BBhAErARlDLl@R@n@c@z@gAxA}BlAk@\g@d@eAp@_A`@}BrA_EAUMSWgAIOg@a@qA[cBTw@\{@H}Aj@Kb@P|AARGLi@DkA]_@A[UIQ?YTwAb@_At@y@xBmB^{@XY`CmA`@_@P?`@\nDfB^`@fAfBbClCx@l@jBb@v@x@\FfAv@nAtAjA`@zAC`Bm@^Cb@_@|@Y`AKPHXd@`@|@Ff@ZZBJCRY\}BpAcA\gElBoB^aElBe@^g@n@_AXiAr@@^It@XzAV|BPj@`AQ|@_@pBm@X@x@^VpB\rADh@z@~DdA|FHVLJh@CJDLZJf@?r@SzByCvNShDgAjKQnC]~Cq@lED`@XNNTPr@^t@x@j@ZvA`@|@v@bA^t@bAjDl@xFLpCEpAR~C
7834203966,2022-09-19 11:48:50,3 Park Loop,Run,5500,5406,14091.5 meter,209.2 meter,_||vF`tcpMYcBUs@ViA[e@o@g@Eo@He@WsAeAgECcAy@sDUi@{@{Ew@qBc@kCcA}DOYmAe@m@Jq@F]Eu@g@e@s@kAoC_BwCk@cB]k@c@oCq@eBq@uC{@aBSs@OiAgA_B?a@VkC`@e@\Ov@o@BWPe@_@Wa@s@cAwBi@kBMoCF}@AcBUsBBgCQ{ABkAKaAa@iB{@kBs@wBkAsBiAkA{CuDy@o@g@k@i@uAc@m@c@qAMkBLsBVsALoAVwAj@oBPEFOd@MxAiAxBiAh@m@dA]n@q@hAw@nDkBzCuBhA[p@^|AMf@@x@Uz@G|@s@vBQ`Ac@b@Un@Cb@HfAKfA@|@VpFeB\J`@@|@`KJdDPt@BlBT|A@n@PhBoAr@uElAi@X{@KSi@s@_ESaDOiAIcBe@qCKwDIi@u@qBe@m@q@uAUmA}@oBwBaCe@o@s@s@iAu@QY[Ug@_ASCkCdA{@bA{@b@_A~@aAVwBgAYYWHk@MQY?g@We@Ya@u@e@i@}@]Q}C[g@NuI`HSNu@Rh@|Ch@zANPDOM]Hi@Cw@DSZ[LABQHAx@u@tA}@bA[jAPbB|@`@Vp@v@BLM~Aq@~DSn@e@f@wAhD{BtDa@h@uBpBHQIKKw@JwAIkAc@sBSk@OiAKQCiDF}@JYz@aAjAw@rAWfB@n@JhB|@RT@X@h@a@vEgAjBIp@U`@Id@c@^yCdEcBvAGGNGDa@U{@AeBKiBi@iCI_BMq@JSXSd@BQy@i@kAk@m@CgAd@iBxAgBpBqAp@}@hBoAZKv@Rb@\h@HvAd@fAx@f@L`@`@z@jB^ZN\l@p@\TrAZhAt@r@VbD|Bf@Tv@Fx@K`C{@p@@r@TxAv@l@l@n@bAFVx@nAJd@F~@f@xCPxEVnAx@|HAbAc@fAsC~@SLW\u@NwAv@aA\i@Fc@d@?h@H\ChBFd@El@_EdSk@bI_@hDa@bFg@zDMd@OxAJ\@j@`Ap@`@j@Tn@d@j@fAtCj@v@x@xCNRf@fD`@vHCrAPvC|@dDj@~C`AjD|@rDP`ABt@p@|BLvATn@Ft@n@rC^dA|@pDZfBl@jCJbAVz@\rC
7855195888,2022-09-23 12:09:23,Cressona Loop ,Run,2838,2772,8154.1 meter,127.2 meter,}c}vF`xbpMIq@u@oEU_Am@_BOiAi@gCa@eBSm@KOOCc@F_@HQ@k@JQH[Ds@MQKQSYk@w@qBYy@[oAu@qBe@aA_@oA_@g@UcAg@kAOm@Wm@EYi@oBUk@c@kB]cAWk@IYA[DYp@qB^g@|@i@TWEOIO]sA_ByD[qACa@@{ACc@EsCOuCBYCc@MgAEaBMcAk@eC]y@Ea@Hk@L]n@{A`@o@LY`AsAd@a@v@aAZ]b@UDIHm@Cm@c@}BSyAo@wCC[DULYTYJg@?UQmB?a@BSJO^]~@g@b@]PGL@NLNXPn@N^h@pB`@`BNz@Rn@j@fET`AL\JJJDZBPPLh@?x@Q|AuArGu@~D[jBIx@GvAUbDQvAYhDOdAMbBGVOvAEd@a@dBGz@Kd@Yh@MH[d@QLO@CE_A}BYi@Wo@i@aBOy@Cc@Ge@KcB@e@E_A?u@MqFI}ASiBi@oB[q@Em@A_@F_@Xw@~AmBR_@VW`AaBJMZUx@c@FMBi@KsAc@}C]_BAu@Km@?KDQLYVYDQBWGiAGo@Au@@IHQd@i@~@_@j@[PAXVXbATb@Ll@~@lDl@tDZpAJdALl@JLHFR@NALHNTHf@KxAM|@Qr@iA~Fg@|B]pBOhCA|@El@UhBWbBk@xG]`DK^Ef@Sr@CNBHLFTVFPTZh@|@Vr@RVz@`BV\Xx@t@zARj@VbAZvAR~BBl@VdECpAPpETf@x@~Cp@fDlAvEFh@j@rCZ~@h@pCLd@\nBJ^Nb@TnApAhFJn@RfBRz@Tj@Lz@X`AFj@@`@
7861155209,2022-09-24 12:13:21,SRT half marathon,Run,7855,7703,22068.2 meter,116.3 meter,}mqvFnbynMz@y@rD{A|Cc@d@DiADkE|@qErC}DdBu@p@eBnCo@tBa@dCA`ANv@?b@M`@a@NBO^Ox@iAnAm@tCStAi@fDJ\X@ZoAx@cGlCo@x@_@NeEvDsCjBi@r@cE`EcAj@oEjDoBbDmC|GgCtJcClKi@`GChCK`ANdFGhDH`C?pEVbCPj@n@nAVlDd@`BJ`AKpDo@dEk@nB_@zEmA|Fc@nAe@tCiAbCyA|Bk@xAqA`AgDxDuBz@sBnBe@h@u@jC}@`EWvDH~CAhHZxBLlGRpAKlDWvAoB`F_EnIw@dAY|@m@~@uA`D{A`FoAfK?dAS|@EfAXlF^zBZv@DhA~@bEl@lBh@lA`FnHZbA`@V^t@rAbB|C~Bn@z@b@DrCnAnC~Cv@rCZlEKlDWxAu@xAo@tC_ArCe@\oAfDiAnBgA`Bq@x@c@V]h@_EzBaB~AwAj@_B`BwCjAwF|@aABaBl@cFh@kDHe@\s@TqCE}Er@wBx@wALoCjAqBhA{BdBoA~BuAxDgApFUxBAjALtH^bArB~NfBvIZ`D?~@AKHEAg@OiAOQQkAoAuBiB{DMo@qAqCOsB{@gEa@uCEmDLwC@uDf@{BzAcDvAcBtD_CxCuAnC{@vDe@jBm@nBKzBi@bB?dAYzJkAxCo@xF{BpBuAzGuB~DcC~@[jBeBpBgCZQ~@eAnAeBrAqCf@cB\i@dAuC\_CEoBQo@KuAc@sAEmAs@aAWoAmAsBcDiEwDaHyF}EoDaE_DyE}@cCi@y@Yw@QqAoA{G@k@b@iDh@kCJ}ArA_GnDkHx@cAxBoD~AmBxAiCdAeD~@}EJwBEk@g@eAYkA]c@k@_Cu@aAs@mBMyEXaDVuDFY^g@b@{AZg@|CmCf@q@pAs@j@y@~AeAfAeB|@_@f@w@fBwD@k@jA_D^c@bAaCp@aATeBVk@RoAjAsCnAmGn@oDHkBAgAW}@@cIGk@UKmAqCIw@Wu@g@wD[{@CkAW_B?{@DcCb@sIz@wCv@cHb@mBl@iFp@}CjCeF|D}E`DsB~BoCzB_BzJuIzCqB~Aq@bBy@n@s@BaAeA}@kAb@{AMsBRe@XWl@i@j@Fl@u@dAu@Li@U?g@f@eE\kAPqBTcAfAgBbAy@pH_DtByAn@y@p@c@rAIbC_AlA?hASl@FRRnBlGX~Ab@fALjAGPkBr@_C`B
7870777554,2022-09-26 12:10:06,Cressona Loop ,Walk,3160,3160,4358.6 meter,40.4 meter,iy}vFlt_pM@NEl@Ih@M|AIZKn@?p@AVOh@@TIt@ETKR?dACXA\Oh@K|@Ib@QRMXE?IGC@]d@G?CASi@U[MEMBICAc@EUIEI@CAECCIIC?s@GIWEGUI@ACFc@ASU_@Me@GCGSEo@?[J]Tg@Ba@CYGW@ECQEi@A{@KmABw@Gq@EyAIk@Ci@Km@CIEc@k@mB_@q@EM?MRg@l@o@^[Xc@\SfAgALIJCDYEO@IPS@@FOTMXK`@G^IJEJQLIJEN?XKPQHETELGN?LGPBZKPC?@XUHC^YXAN@`@K^?HN@t@APKp@M^Kr@Y`A@N]lAGd@ITE?OMGICB?FB?BDD@LNF^UhAE^KXA??A?AAROj@MzAINGVBb@G`BERIlA[xBGrAEDKBKh@Hj@CL@XQtAINCL@XCF?LOj@?JGN?j@CjASx@C^Od@CFEXIPIJSGSXOFGCG]QMI@EHIAQ?SIE@AwAMOIQEQ?IM[]MAIMKMWA}@FYAOCK@IAQBKKa@@OFI@KAUDUFMIi@Cq@Ii@A}ACUCk@Bs@Ee@B_@GOEY?a@GM@]CIQWG{@ISASQi@Om@Yk@IGEI@O`@o@nAmALWn@c@JQZc@NKLCDOEOBSHKRa@ZQx@Uj@?DEBSXOTCRIl@M`@O\E~@Sz@]JCH@VKd@CLBBD?`BIl@EDKBIN
7922116067,2022-10-06 13:42:03,Walk with mom :),Walk,3982,3888,5542.0 meter,114.5 meter,g||vFttcpMCe@GYCa@EOKu@Ie@?A@DAEFM@?EIK_ACKGCAU[qAEo@EOG_@Wk@K_@?WW}AESEe@KSa@mAGg@SeACc@Oe@Go@EKKg@Qc@OcASa@Wy@M{@AQKOKYAa@Mc@AOiAcEG?EHa@PG?_@Jc@Ak@VW?_@HOCIIg@aA[gAi@aBk@kAKm@Q[[y@Su@Ws@S]G[KYo@wBw@uBQw@QYmA{DOWUw@KS?]EQQa@OUK_@@GTg@DEJGLQPMLEVCVI`@YTQTMFOROLUNKEIBOEOEiABQCmBCw@@YCSDZ@AIs@@S@D?AGe@@cAKyBDy@Ko@@oAGe@Bi@Iy@EmA@c@BKEQK_B?o@W{B@QBMC]Sm@UmBYeAAYX_@\[PG`@CZIVMLWNKrBi@f@Gr@OLIREj@[|AGNRH^BPCXELANc@bCCJG@IJM^Y~Ae@jBGh@@RKZIl@Kd@GBELIbABVCbAG^AVCR?n@YnBAf@YbCCD?XQfA@NI^Al@KnASfAEh@G`@AXC@?^ITC`@PJb@FPJ`@f@Zp@d@p@NLb@pAPVZv@V`@\xAZp@AHj@xBHn@@dAFl@AABp@Jv@?v@FZ@l@Hz@BhADTEPFj@E\HVFFBx@DNJhAPTRbAN`@RlATb@DXd@fBXxAL\Hf@J^D\N`@Lj@l@bDRp@FNBHAFFRHr@HXFf@Rd@Bf@X|A^zADf@J`@B\b@vAJ|@T|@Ff@J^B`@Ln@C\HXLnA
7926625176,2022-10-07 12:08:29,First barefoot shoe walk,Walk,5806,5788,8066.5 meter,143.7 meter,c||vFjtcpMMk@Aa@Dc@_@uACe@MQC_AQs@KQKeA@Q[sAM_@Io@Wu@?]Qm@WYIy@GQSaACO?S[{@Ko@CMDU?OSOQYG}@Ie@S]Ss@Ec@W_A?YQ]a@mBO]?KK[E[KCKFi@HWNsAHk@VMAMGOMKSUg@E]O[OOIo@[i@Si@?KM[S_AY_@AYKi@KMIUSOEOUg@Mk@c@eASeA]w@Ic@Sg@Sq@]m@Oo@KQOs@Ww@?OWo@C[KKMc@U[CMIIAODGbAu@Z[n@SRSr@g@@KCQWa@EO_@m@Y}@MSMc@g@{@EYKQCc@Sw@@k@?_@EMBSE]?WFUAM@MBCUcACYEKFyAIoCC[@WCg@K[A_@?EB?SgA?WYg@CYMi@c@{@AOBQROtAcBj@_@p@}@^ODIAUJWNGf@c@ZKJIRAZMHIDMRQfCu@x@I^Md@[`@GbAGNFLJHZI~@IPATKZOz@Oh@E`@[jA]lBY~@Gj@IVAV]~A?l@]|CEnAI^Cz@W`CBL?LWjA@NIXCr@MZEd@Df@MZId@GD?xAK~@S|@CRYd@KJGI[d@SJKEEGKo@OKMSMYOe@MU@ECESMGWa@y@C]Um@Ea@Bi@Ka@FeADOGYEa@?yACc@@q@MUFq@My@?QH]Mk@@u@IWGk@I[@[EUa@iAE]Uk@We@DQFGJS\UPSTQ`@g@TQz@gAb@[@EA]DWXe@`AW^GRa@V@b@Id@UdAW@@GAABDD?CR?HKFCX@rAs@b@GRABDXIL@JJ?XMnBWl@_@d@a@nAKp@Ed@?d@DXARDRMZK`@E`@_@`BKfB_@vCCt@OjAQlDERC\SvACv@KVKd@AZ@ZKXIx@CbAKZMrAe@pASVODYTGLMN_A^YZo@^a@Jc@b@AHVf@FDNd@LJL`@FLPl@Nt@Zd@DZRb@Lp@^~@Jl@T\`AbCLj@Hj@Rb@XlAHRDNVd@Nv@RXTl@XjACUAC@TV`@Tt@TVPj@b@`ABBNE\SLC\Fb@An@Eb@QT?VLRt@NXFRD^ZjAF\AXNl@Jr@d@rADXHRLnAJf@d@tAARBRPd@Fb@ZtAHj@N@FFBJALHXB^\pADh@d@xBPvAVfABd@Pv@BJEZ@LHb@Hz@J`@
7942428247,2022-10-10 12:46:35,Barefoot walk/jog,Run,3042,2962,6182.0 meter,59.7 meter,ur}vFjw~oMFMNw@Bw@ASESIIE?SD[B]Hi@Dg@XG@SAOBMJg@HGDQDGDa@Nk@L_@DYV_@HYLs@TGFIx@M^mApA]h@a@X]^OJWTMZLV\^Vv@`@pBBf@F`@?b@DX@`@CPAn@Dv@Al@PrDDfCC\AlABf@\z@fAxBZv@NTXx@b@z@D@FC`@g@L@DCFUNUHg@JgAH]@g@P{@HiBJu@Lq@@a@LcANo@DeAHq@LsCFi@B_@FWFsAJg@LsAh@iCCc@De@l@qCLc@`A}DBy@Eg@KGWAMDcAF{@Xe@TgATmA^k@XWFe@ZEAOLYBOFOPQb@Qn@MLCFUR_@d@e@d@sAzAWREJ?Np@xAN`@ZxBDv@L~@Az@Fn@NpDFv@DbB@f@CVAbBBf@Hl@H^HTbAhBXr@Zj@Vr@F^FFB?TW^YFB^q@H_@JaALw@Du@Ho@PaC`AmHF{AZuCF}@Bo@Hm@Ge@Dq@TcAh@{CBOAWGQ?KYdFENMfAGZA\AAENCr@KhA?RQ`B@X_@hC?^c@bDI~@?^I\Ch@GVMlAERAXKd@BTCVI`@KTBHAJa@r@EBEEe@ZQFECEWGIGu@IWEAg@o@Oe@s@wAUw@MUE{@@q@Gg@BkAFMEGCK?}@BQEqABWAIGIAO@OHe@AMIK@YI_@A{@EY?SIOAWKc@Io@Sm@EOOYE[c@cAAO?GHMPIXUHUXOh@o@ZQJKFMRYr@c@BGCq@JQ^MD@BCFAHGNA^QVEb@g@r@ULA|@Y\E^Kb@Gb@WXMvAMJHFXCn@Oz@
7962502556,2022-10-14 11:57:12,Barefoot walk/jog,Walk,3467,3381,6612.2 meter,65.1 meter,iy}vFjt_pMWjCAVO|Ac@xDMn@I`AI`@@NC`@M^@b@Ml@INMHGNYNMNQDSIK[QOw@gBw@sB]kAMqA?k@D[?]IyB@e@EgA?{@M_CEuAUkBc@eBQm@W_@KQAaAHMNGBE@SDIPMZe@j@k@Ta@VUd@Wd@q@HWLQz@w@p@QZCd@Md@Uz@UnASVI^YV@nAMFBNN@JAXMlAW~@WvAg@`CAPKP@?CLHZAJ}@lEIl@QfBErBGf@El@c@lDIhAQ~AA`@Ip@IzA[vAEl@Up@@j@Yp@g@`@OXSLE@KE]c@wAyCUm@Mc@QaAOmB@u@A{AEoAQsB@yBG_AIg@C{@Kg@]eAIq@Oe@Yk@CcA@IHCBGHe@d@g@NYJWf@i@T[b@SZm@VQJQXW^Yh@UXQZM`AYl@SVCtA[j@YLEvAMTFFPBPIlAEXIJGRc@zBWbAGt@@d@CZmAfGKxAKh@?hAK|BMzA]`CQjBA`@YzBKn@Ql@Aj@G^?^Yn@IJKXu@t@QCUKMMU[g@y@k@kA]gACa@IWGo@?_@EaA@i@Cm@AcBEeAOuFGk@MSEq@Qo@KU]kBQYEM?OD_@AQXmAXOj@gALGTWR_@^ULUTSRWz@q@\QxAi@bBg@xBi@VO\MpAGLHFN?RFh@?JOp@GJOn@c@nBM`@KNStA@B@ANaAR}@L_@AI@OBELKDs@H[P[HmAEUO]IGOCK?aAJUP]F@J
7968247990,2022-10-15 14:13:54,Cressona Loop (bf),Run,2115,2069,6021.7 meter,123.7 meter,_||vFdscpMOsAEw@Qo@Ai@m@oC_@uCm@{BQ]m@qDW_AMaAGWGi@UaAOaAUm@MeAo@yBc@qB[_A[w@UKUA[DW?e@GG?QDQN[H[EQIKIS]]o@GQS]Wq@OYy@}BS]IUQ]U[Se@U]_@gAUeAKUOy@MYw@kDiAaDQs@Qc@Ki@C[W[GK@e@Ck@B_@JSPOPCRIp@a@POFOB?DOHGGMs@gC_A_C]mAGkASyBAe@BeBEkAI{@GkCI}@?]W}B_@cBWk@C[FUd@w@Xk@LQXm@j@aADOHIHQx@eAH?LGT]b@g@HOFc@B[?[Ew@]qBGi@u@cETaAD?BELi@@m@K}B?O`@o@TQt@_@TSZKD?HDRRr@zAFb@N^L|@p@`DRzARz@BZRt@Hr@^ZNDPANLLXDx@A^g@tCS~@MbAo@pC{@bFIl@k@rHYxCK|@Mr@Ad@OrAA^UdBQz@SfBHTJj@XB^X\b@Xh@VZP\Tn@Fl@JZNVN`@TPPFJLFZd@xAZlAV`BJxAB~@AR?TV|BA^BxALdCBXH^HPJv@H\Ft@l@pBDn@h@pBd@nAN~@j@fC\bATtA`@fBBXZnA@Tf@nCD`@J^Lx@b@zA|@lFH`Ax@lE?n@Fb@
7973953868,2022-10-16 13:19:10,Cressona Loop (bf),Run,2128,2066,6057.3 meter,124.7 meter,e||vF`tcpM]oBWcCU{@ImA_@_Cm@uCk@kBIc@IYCYI[?MBI@YCe@UUIOOo@Q{Aa@u@Uw@Mk@QwAy@sDa@{AOUKGOCm@LY?]E[JIEG?[NO@WK[_@a@y@{@{BQ]_@}@G[m@_Ak@gBg@iAm@gBa@yAMYMo@[u@Ge@KWw@{BKu@{@aCSYE[@WLg@P]F]XYTGJGJMd@]JSOW@WIe@Yu@q@}AUu@Q_BMk@Ee@AYKe@C_AB{@OmDAeBQu@OOLk@Gs@a@wCOm@Um@EUL_@Ra@Hc@NSH[D[DI~@iAP]VOLMDQJMNc@DEHAv@m@VOHMLcAAo@]oCQy@QuAW{@Ik@B_@H[JEFGPo@@g@QkA?s@HUPQd@Yn@Yd@[b@MHDDFLr@Xn@P|@VjBVr@R~@j@vBZxANtAJRJJXHX@JFJh@Bf@InAW`BG\[vBMr@IXUzAy@lEIv@C`@a@hFGf@SfA[vDO|@IbAED?f@CJKXE|@G^Cd@OjA?HN\D@TLP^JJJ\b@p@h@lAl@dAZr@d@|@`AjCXnAVzAZhELbCCR?XRtEFXTl@Np@F@Td@Hh@?TFRARD\p@hCd@tBZfBd@hBJx@j@pBjAbG@RRj@h@vDf@|BZ`Cz@pFHr@@j@Fb@
8028517859,2022-10-27 12:52:45,Cressona Loop ,Walk,3934,3912,5581.4 meter,114.9 meter,a||vFvtcpMSsAMa@AYSoA?[E_@K_@A[Oa@Aa@GQIk@GQIg@[}@Mq@?[CM[_AKGEMCc@G[Ci@WkB_@qAOaASk@QaA{@oCKo@Su@E[IM[aAEc@WcAO[OISBSHM@qAAUF[PMBQHQAQSUcAKO[gAMk@Oe@c@_AWy@ESO_@CSGU]w@IAGCQ]GQASWu@Mi@Uq@I]GMIWe@eAIc@[{@y@qBEYWy@G_@KUI_@Ue@C]KYOQ@GDEh@Gx@a@h@c@@Kb@WPQ`@U@ISYq@c@MYOi@A[EWa@s@Me@OQ[kAGMGWCKBSIiAFaAEa@Cw@G[?]KsB@_AEuAMkACw@Is@Ke@AKk@iBDWAISc@QWAIz@o@RYTOj@o@?CVUPKZ_@f@]DMGg@@GPSTMVQ\ITMPEZCNQROn@M`@G`@QD@PG@??BHNDPB^Nt@@XHZH~@B@JEHBJFJT@NIRCXS\AFN@^J@DGTFRSl@Qn@INITMv@Oh@AXOt@Eb@@v@Kl@CpBMfBO~@Mh@?b@Cd@Mh@An@Id@A~@K`@Er@IZQ\?RDb@SdA?FDH|@DVHHF\z@Xf@NNP\BLPb@ABt@nAPn@Vj@Rz@\t@TfAFl@L`@Dt@H\?RFp@HtBDR@t@HhA?NGT?JHz@?f@DP@^Fj@@f@@NDJDVNp@D`@RPJp@hAzDl@zCFb@Pd@ZlAFNNnADLCT?JPn@Hh@FLF`@j@bCPtADFH?DDZzANd@Bf@FVJTP`AD`@`@|BVt@TtBBHDXHT@x@FJ@LENBP
8172639716,2022-11-26 14:50:31,Cressona Loop ,Run,1308,877,2977.5 meter,24.2 meter,wf~vFn}~oML@JUl@e@RWC?DODe@HUf@_@ZOjAe@NCZKpA]|Ae@d@Kx@]|@K\?DF?PETIhA{@rCQv@YxBBd@?ZaAbFc@zEIrAIr@Cl@YpBA\UrBE`AQpAA`@WbBAf@Kz@?^Kj@Uf@WVC?EGG@]XG@ECIYYo@[OGGi@iAkA_DAQ@mBEUA{@Ac@BkACsAKuBCaBGyAE[Oo@SaBiAcDEYJWz@y@r@k@PGLI`@i@\[RKB?A@HMDa@FSR_@RW^Qp@Q\YfCo@f@GBBBP
8360229939,2023-01-08 13:07:10,Cressona Loop ,Run,1622,1591,4175.7 meter,40.0 meter,{r}vFlw~oMTeADq@Au@IGEAeBXy@^c@DUJ_@FULS@]Ng@LQFKHO?YX]NIEURa@Za@p@KNMVYJ_@l@QHe@j@w@t@a@r@@HJHLTNf@NTHXV`AHz@@b@H|@?p@F\D|BLtBAhADpBAdAD`BTdAL`@jAjCNRP^Vl@Jb@HJNIb@g@DJB@DE\k@DaAb@uCNoAH_@@}@Fw@Jo@VeCNs@Dk@Bm@JaA@]Hg@@]LcAEs@JaBd@gCPyAL_@AMCIIGKOHDf@kAXe@Lc@He@JYReAFw@@aAGEu@Nu@@SJa@NK@U?UFUBWHO?s@T{@PS@QXe@`@cBt@Cd@YPQXWXWL]d@}@x@OXMb@ONBPTV\z@Ph@BVXhAA|AD`@Pn@@n@HbADdA@`GCd@AjBBTRn@Jh@Ld@|A|Cb@hARZJCh@YDJFBDCH]RWBGHsAHq@N_AHeADU@q@PkACKHc@AKJk@Be@d@aE
8759026820,2023-03-22 12:06:59,Cressona Loop,Run,2253,2200,4098.4 meter,40.7 meter,cz}vFpy_pMIn@Cd@o@`FAb@Mt@Ch@@HO`A?l@Ed@a@n@SIk@^GBMKMc@UOIKQo@iAoCS_@Qi@AQBe@GoABa@AY@qBUcE@cBEg@EY@a@Ag@Ic@Gi@YyAY{@Q][{@AKBGRQR]j@m@VSX[h@c@Ta@\_@Je@Ck@BKJOdBi@ZCRDp@QVEd@SH?XOrASfAg@p@Gl@IDBBFEbBOn@Mb@Mv@e@bBa@|BABBADH?RaAvEKvAKj@@n@GpAEZ?l@UfAIfAAb@EVCd@S~@@TKhA?ZQt@Az@ENAROh@APKXEhA@VGN@N]p@GRKFKEI?MLYN[]K[Ee@KGG@GCMYGU]i@[aAA[G[Yq@Im@B_@@iAAo@CWCu@B{@A}@MqA@k@C]Ao@G]Ao@@IG]MmAISGg@e@}AGII]Q_@II?IHQd@a@^g@`@c@v@o@LWV]\QHOCw@RW^EDENEVMXGVKJK^KJGr@KTILC\QVEPAjAYPQNILA^Bf@GP?FL@ZCf@
8782306279,2023-03-26 12:31:51,JFK bike/jog trail,Run,3589,3283,5644.4 meter,56.4 meter,oahwFjrgpMe@qAE_@SgAUq@E{@S}@M]Ec@?]K{@Y{@UwAUm@?[EU?m@Io@MUB??CMm@o@oAMc@[q@]kAQmAa@{AGy@Kc@KWCg@QaAa@iAO_ASi@Mk@@SWo@G]Uk@]qAQ]COS_@Ki@KOEECAMBWTGHARD^DPDFH@T[NMVID@DLBTPd@HNb@lAF\PVDLRdABl@\pARtAHN^pBFNDTd@lBB`@JX?TL~@h@dBVRZn@DF^hAD`BH\B^Rl@B\Ab@@LTt@JRDVJXBTD@TCHRLl@t@pCHn@Rl@?TFT@RFf@XlA@C@RT|@Dj@\n@HXZl@DFTJT^j@ZJRBJ[QQC?MCCOEMOGUU[g@w@A?ONGBCFJjAf@bBJv@VbADHF@P?RC@C@MII?OEMGCEYKQGWP_A?OEYOKEMEEWMGc@CAQ][}@CM@IAOI_@M]GWCEEAO@a@qA?OOa@G]Cc@e@sB[cCQo@CUUo@A[KUKg@EaAGWEg@Am@Ms@_@iAMOKYQWSGQa@Gm@_@cBI_A@WIg@[y@Ga@MYc@{BUk@k@oCK}@?RHJL|@LV?CMQIYGi@MWKm@Wm@AOKQi@_BYg@Mg@MUQQMTURCL?FHTDh@BBXWh@UF?B@V|@NRHR\lANPn@rCAJD\Tv@HRX`BPf@BR@h@LVh@bBBjAJd@?TBVPd@PP`AfBVbAR^F`A@d@BPHRFXL`AA`@BNLb@NRJh@Dh@Tj@BL@n@Ln@Fr@@XH\Jj@N`@D\b@`ANlA
8798350714,2023-03-29 12:19:15,Stoyer's,Run,1672,1574,3427.0 meter,4.2 meter,{e}vFvj}oMCE@_@E_AY_D?Sb@FL?`@HPFf@DRz@Fl@?ZLlAH|AHb@AZDR@f@H\Bp@C^Hb@A\PfAL\BPGV?TCHF\?LDf@?LFRBj@CRYn@QJIBKCi@w@[aAKa@Kw@KcBG_@MqAK}@UoDQsBAFNj@Fj@CYE{@G]?YMw@?a@Iq@?g@Mk@@EFC^?d@J^Bb@LPj@PpAFpAA@OCJLDNDhAHd@DtAJl@JrAFfBHx@H\Ab@DTA`@D\?JL~@CTOVUT]LQGMOe@{AKo@IaBi@wEGqBE{@WqBC_@XlDF\CKA_@Ms@KaAAa@ACC@BBBAC]UaBAmAIs@@KBEj@PtANHJH\NvABr@\vBD~@
